Cutoff,Home Team,Away Team,Margin,PMF
2026-03-18,Dayton,Bradley,-24,0.007505309680646425
2026-03-18,Dayton,Bradley,-23,0.008011829044221003
2026-03-18,Dayton,Bradley,-22,0.008533424688323986
2026-03-18,Dayton,Bradley,-21,0.009068544139505554
2026-03-18,Dayton,Bradley,-20,0.0096154221131482
2026-03-18,Dayton,Bradley,-19,0.010172083670265775
2026-03-18,Dayton,Bradley,-18,0.01073635039198764
2026-03-18,Dayton,Bradley,-17,0.0113058496926484
2026-03-18,Dayton,Bradley,-16,0.01187802734037555
2026-03-18,Dayton,Bradley,-15,0.012450163196549666
2026-03-18,Dayton,Bradley,-14,0.013019390123588877
2026-03-18,Dayton,Bradley,-13,0.013582715945479237
2026-03-18,Dayton,Bradley,-12,0.014137048278822752
2026-03-18,Dayton,Bradley,-11,0.014679221985543934
2026-03-18,Dayton,Bradley,-10,0.015206028933532905
2026-03-18,Dayton,Bradley,-9,0.015714249690211304
2026-03-18,Dayton,Bradley,-8,0.016200686718093705
2026-03-18,Dayton,Bradley,-7,0.0166621985926245
2026-03-18,Dayton,Bradley,-6,0.017095734722522148
2026-03-18,Dayton,Bradley,-5,0.017498370022996947
2026-03-18,Dayton,Bradley,-4,0.017867338973726932
2026-03-18,Dayton,Bradley,-3,0.01820006848728363
2026-03-18,Dayton,Bradley,-2,0.018494209020377097
2026-03-18,Dayton,Bradley,-1,0.01874766338004496
2026-03-18,Dayton,Bradley,0,0.018958612709577126
2026-03-18,Dayton,Bradley,1,0.019125498649121175
2026-03-18,Dayton,Bradley,2,0.019247162595459954
2026-03-18,Dayton,Bradley,3,0.019322741088165455
2026-03-18,Dayton,Bradley,4,0.019351716215411898
2026-03-18,Dayton,Bradley,5,0.019333921711739456
2026-03-18,Dayton,Bradley,6,0.019269544437882064
2026-03-18,Dayton,Bradley,7,0.01915912122735011
2026-03-18,Dayton,Bradley,8,0.019003531173192367
2026-03-18,Dayton,Bradley,9,0.018803983514877852
2026-03-18,Dayton,Bradley,10,0.018562001367345315
2026-03-18,Dayton,Bradley,11,0.01827940160992246
2026-03-18,Dayton,Bradley,12,0.017958271320197262
2026-03-18,Dayton,Bradley,13,0.01760094119548108
2026-03-18,Dayton,Bradley,14,0.017209956451005346
2026-03-18,Dayton,Bradley,15,0.01678804571855928
2026-03-18,Dayton,Bradley,16,0.01633808849138802
2026-03-18,Dayton,Bradley,17,0.015863081670686573
2026-03-18,Dayton,Bradley,18,0.015366105766161285
2026-03-18,Dayton,Bradley,19,0.014850291288446399
2026-03-18,Dayton,Bradley,20,0.01431878584552491
2026-03-18,Dayton,Bradley,21,0.013774722419842416
2026-03-18,Dayton,Bradley,22,0.013221189258870137
2026-03-18,Dayton,Bradley,23,0.01266120176098066
2026-03-18,Dayton,Bradley,24,0.0120976766822676
2026-03-18,Dayton,Bradley,25,0.011533408930037084
2026-03-18,Dayton,Bradley,26,0.01097105114679154
2026-03-18,Dayton,Bradley,27,0.01041309622622488
2026-03-18,Dayton,Bradley,28,0.00986186284156307
2026-03-18,Dayton,Bradley,29,0.009319484007889681
2026-03-18,Dayton,Bradley,30,0.008787898645092386
2026-03-18,Dayton,Bradley,31,0.008268846057769607
2026-03-18,Dayton,Bradley,32,0.00776386320364805
2026-03-18,Dayton,Bradley,33,0.007274284583379125
2026-03-18,Dayton,Bradley,34,0.006801244552386234
2026-03-18,Dayton,Bradley,35,0.006345681829906168
2026-03-18,Dayton,Bradley,36,0.005908345961498469
2026-03-18,Dayton,Bradley,37,0.005489805478906622
2026-03-18,Dayton,Bradley,38,0.00509045749491786
2026-03-18,Dayton,Bradley,39,0.004710538470333258
2026-03-18,Dayton,Bradley,40,0.004350135894777634
2026-03-18,Dayton,Bradley,41,0.004009200632229967
2026-03-18,Dayton,Bradley,42,0.003687559695171971
2026-03-18,Dayton,Bradley,43,0.003384929227446233
2026-03-18,Dayton,Bradley,44,0.0031009274945957557
2026-03-18,Dayton,Bradley,45,0.0028350877009516587
2026-03-18,Dayton,Bradley,46,0.002586870474408097
2026-03-18,Dayton,Bradley,47,0.00235567588208302
2026-03-18,Dayton,Bradley,48,0.0021408548623780745
2026-03-18,Dayton,Bradley,49,0.0019417199808525242
2026-03-18,Dayton,Bradley,50,0.0017575554384149398
2026-03-18,Dayton,Bradley,51,0.0015876262802825944
2026-03-18,Dayton,Bradley,52,0.0014311867727007743
2026-03-18,Dayton,Bradley,53,0.0012874879313572738
2026-03-18,Dayton,Bradley,54,0.0011557842006374188
2026-03-18,Dayton,Bradley,55,0.0010353392962641687
2026-03-18,Dayton,Bradley,56,0.0009254312354276633
2026-03-18,Dayton,Bradley,57,0.00082535658824335
2026-03-18,Dayton,Bradley,58,0.0007344339923372483
2026-03-18,Dayton,Bradley,59,0.0006520069786195218
2026-03-18,Dayton,Bradley,60,0.0005774461609741588
2026-03-18,Dayton,Bradley,61,0.0005101508457800479
2026-03-18,Dayton,Bradley,62,0.0004495501190150278
2026-03-18,Dayton,Bradley,63,0.0003951034693137849
2026-03-18,Dayton,Bradley,64,0.0003463010048896197
2026-03-18,Dayton,Bradley,65,0.0003026633208255458
2026-03-18,Dayton,Bradley,66,0.0002637410710259546
2026-03-18,Dayton,Bradley,67,0.00022911429622591933
2026-03-18,Dayton,Bradley,68,0.00019839155600606293
2026-03-18,Dayton,Bradley,69,0.00017120890887606288
2026-03-18,Dayton,Bradley,70,0.0001472287802829903
2026-03-18,Dayton,Bradley,71,0.0001261387539797916
2026-03-18,Dayton,Bradley,72,0.00010765031765675636
2026-03-18,Dayton,Bradley,73,9.149758919161479e-05
2026-03-18,Dayton,Bradley,74,7.743604540305025e-05
2026-03-18,Dayton,Bradley,75,6.524127088281906e-05
2026-03-18,Dayton,Bradley,76,5.4707740411297584e-05
2026-03-18,Dayton,Bradley,77,4.564764470021479e-05
2026-03-18,Dayton,Bradley,78,3.7889765815450153e-05
2026-03-18,Dayton,Bradley,79,3.127840566230313e-05
2026-03-18,Dayton,Bradley,80,2.5672368403632772e-05
2026-03-18,Dayton,Bradley,81,2.0943995652142627e-05
2026-03-18,Dayton,Bradley,82,1.6978251741392715e-05
2026-03-18,Dayton,Bradley,83,1.3671855329726468e-05
2026-03-18,Dayton,Bradley,84,1.0932453005044324e-05
2026-03-18,Dayton,Bradley,85,8.677830398525694e-06
2026-03-18,Dayton,Bradley,86,6.8351565298293405e-06
2026-03-18,Dayton,Bradley,87,5.340257630421803e-06
2026-03-18,Dayton,Bradley,88,4.1369174512756855e-06
2026-03-18,Dayton,Bradley,89,3.1762019758639717e-06
2026-03-18,Dayton,Bradley,90,2.4158074466518036e-06
2026-03-18,Dayton,Bradley,91,1.819431592806328e-06
2026-03-18,Dayton,Bradley,92,1.3561688448002758e-06
2026-03-18,Dayton,Bradley,93,9.999310747329844e-07
2026-03-18,Dayton,Bradley,94,7.288959603249435e-07
2026-03-18,Dayton,Bradley,95,5.249854030539587e-07
2026-03-18,Dayton,Bradley,96,3.733765222450287e-07
2026-03-18,Dayton,Bradley,97,2.620476007996722e-07
2026-03-18,Dayton,Bradley,98,1.8136099547396034e-07
2026-03-18,Dayton,Bradley,99,1.2368448075919807e-07
2026-03-18,Dayton,Bradley,100,8.305181738094323e-08
2026-03-18,Dayton,Bradley,101,5.486257822726598e-08
2026-03-18,Dayton,Bradley,102,3.5620482672462076e-08
2026-03-18,Dayton,Bradley,103,2.2708739205837822e-08
2026-03-18,Dayton,Bradley,104,1.4200224138900139e-08
2026-03-18,Dayton,Bradley,105,8.699769370418338e-09
2026-03-18,Dayton,Bradley,106,5.215421102898791e-09
2026-03-18,Dayton,Bradley,107,3.0552772277932758e-09
2026-03-18,Dayton,Bradley,108,1.7464140369149881e-09
2026-03-18,Dayton,Bradley,109,9.7246152954597e-10
2026-03-18,Dayton,Bradley,110,5.265600688941015e-10
2026-03-18,Dayton,Bradley,111,2.767022757471018e-10
2026-03-18,Dayton,Bradley,112,1.408023905056957e-10
2026-03-18,Dayton,Bradley,113,6.921033429972847e-11
2026-03-18,Dayton,Bradley,114,3.2771376182327874e-11
2026-03-18,Dayton,Bradley,115,1.490128406478314e-11
2026-03-18,Dayton,Bradley,116,6.483544508270804e-12
2026-03-18,Dayton,Bradley,117,2.6883616792760058e-12
2026-03-18,Dayton,Bradley,118,1.0572949043176956e-12
2026-03-18,Dayton,Bradley,119,3.922259464849126e-13
2026-03-18,Dayton,Bradley,120,1.3635333397147564e-13
2026-03-18,Dayton,Bradley,121,4.407302590119407e-14
2026-03-18,Dayton,Bradley,122,1.3118810270158886e-14
2026-03-18,Dayton,Bradley,123,3.553421801712329e-15
2026-03-18,Dayton,Bradley,124,8.626050093913578e-16
2026-03-18,Dayton,Bradley,125,1.83936475522287e-16
2026-03-18,Dayton,Bradley,126,3.351385295950232e-17
2026-03-18,Dayton,Bradley,127,5.011984803707388e-18
2026-03-18,Dayton,Bradley,128,5.771197157969482e-19
2026-03-18,Dayton,Bradley,129,4.5511963179900623e-20
2026-03-18,Dayton,Bradley,130,1.844807221998057e-21
2026-03-18,Illinois Chicago,California,-130,4.239743041625364e-22
2026-03-18,Illinois Chicago,California,-129,1.0606558708929515e-20
2026-03-18,Illinois Chicago,California,-128,1.3638363587888348e-19
2026-03-18,Illinois Chicago,California,-127,1.2009927864077745e-18
2026-03-18,Illinois Chicago,California,-126,8.142842306343867e-18
2026-03-18,Illinois Chicago,California,-125,4.531344405796184e-17
2026-03-18,Illinois Chicago,California,-124,2.154592217501717e-16
2026-03-18,Illinois Chicago,California,-123,8.99870329546996e-16
2026-03-18,Illinois Chicago,California,-122,3.3681671604954498e-15
2026-03-18,Illinois Chicago,California,-121,1.1471595236096966e-14
2026-03-18,Illinois Chicago,California,-120,3.59794058994076e-14
2026-03-18,Illinois Chicago,California,-119,1.0491730123579206e-13
2026-03-18,Illinois Chicago,California,-118,2.866913110703723e-13
2026-03-18,Illinois Chicago,California,-117,7.389217714088025e-13
2026-03-18,Illinois Chicago,California,-116,1.8063426522317952e-12
2026-03-18,Illinois Chicago,California,-115,4.207967884731236e-12
2026-03-18,Illinois Chicago,California,-114,9.379687897414345e-12
2026-03-18,Illinois Chicago,California,-113,2.0076741279949455e-11
2026-03-18,Illinois Chicago,California,-112,4.1394640313059184e-11
2026-03-18,Illinois Chicago,California,-111,8.244066983669696e-11
2026-03-18,Illinois Chicago,California,-110,1.5898417939410138e-10
2026-03-18,Illinois Chicago,California,-109,2.975347817718241e-10
2026-03-18,Illinois Chicago,California,-108,5.414440106943557e-10
2026-03-18,Illinois Chicago,California,-107,9.597967215337165e-10
2026-03-18,Illinois Chicago,California,-106,1.6600498616552683e-09
2026-03-18,Illinois Chicago,California,-105,2.8055818680391746e-09
2026-03-18,Illinois Chicago,California,-104,4.63952695158083e-09
2026-03-18,Illinois Chicago,California,-103,7.516473751312336e-09
2026-03-18,Illinois Chicago,California,-102,1.194379459347833e-08
2026-03-18,Illinois Chicago,California,-101,1.8634526605994607e-08
2026-03-18,Illinois Chicago,California,-100,2.857383657675247e-08
2026-03-18,Illinois Chicago,California,-99,4.310115698442955e-08
2026-03-18,Illinois Chicago,California,-98,6.401007354725895e-08
2026-03-18,Illinois Chicago,California,-97,9.366797170224555e-08
2026-03-18,Illinois Chicago,California,-96,1.3515731252094188e-07
2026-03-18,Illinois Chicago,California,-95,1.9244021505994614e-07
2026-03-18,Illinois Chicago,California,-94,2.705477848133898e-07
2026-03-18,Illinois Chicago,California,-93,3.7579536437216207e-07
2026-03-18,Illinois Chicago,California,-92,5.160246139308161e-07
2026-03-18,Illinois Chicago,California,-91,7.008730795088484e-07
2026-03-18,Illinois Chicago,California,-90,9.420716997499657e-07
2026-03-18,Illinois Chicago,California,-89,1.2537705605839006e-06
2026-03-18,Illinois Chicago,California,-88,1.6528931501929046e-06
2026-03-18,Illinois Chicago,California,-87,2.159519408837739e-06
2026-03-18,Illinois Chicago,California,-86,2.7972980168355462e-06
2026-03-18,Illinois Chicago,California,-85,3.5938886194161332e-06
2026-03-18,Illinois Chicago,California,-84,4.581435041215751e-06
2026-03-18,Illinois Chicago,California,-83,5.79707097946809e-06
2026-03-18,Illinois Chicago,California,-82,7.283460159400616e-06
2026-03-18,Illinois Chicago,California,-81,9.089373456907411e-06
2026-03-18,Illinois Chicago,California,-80,1.127030600558173e-05
2026-03-18,Illinois Chicago,California,-79,1.3889137766873295e-05
2026-03-18,Illinois Chicago,California,-78,1.7016841410304062e-05
2026-03-18,Illinois Chicago,California,-77,2.073324158150048e-05
2026-03-18,Illinois Chicago,California,-76,2.5127829686482565e-05
2026-03-18,Illinois Chicago,California,-75,3.0300638151017694e-05
2026-03-18,Illinois Chicago,California,-74,3.63631776876697e-05
2026-03-18,Illinois Chicago,California,-73,4.34394403893152e-05
2026-03-18,Illinois Chicago,California,-72,5.166697044113295e-05
2026-03-18,Illinois Chicago,California,-71,6.11980028846974e-05
2026-03-18,Illinois Chicago,California,-70,7.220066916602288e-05
2026-03-18,Illinois Chicago,California,-69,8.486026614949385e-05
2026-03-18,Illinois Chicago,California,-68,9.938058288403813e-05
2026-03-18,Illinois Chicago,California,-67,0.00011598527667630564
2026-03-18,Illinois Chicago,California,-66,0.00013491928697483975
2026-03-18,Illinois Chicago,California,-65,0.00015645027222340537
2026-03-18,Illinois Chicago,California,-64,0.0001808700512323152
2026-03-18,Illinois Chicago,California,-63,0.00020849602678304634
2026-03-18,Illinois Chicago,California,-62,0.00023967256517106036
2026-03-18,Illinois Chicago,California,-61,0.00027477230126059335
2026-03-18,Illinois Chicago,California,-60,0.0003141973344385847
2026-03-18,Illinois Chicago,California,-59,0.00035838027668810883
2026-03-18,Illinois Chicago,California,-58,0.00040778510994048486
2026-03-18,Illinois Chicago,California,-57,0.0004629078060064859
2026-03-18,Illinois Chicago,California,-56,0.000524276658839005
2026-03-18,Illinois Chicago,California,-55,0.0005924522757617713
2026-03-18,Illinois Chicago,California,-54,0.0006680271717418147
2026-03-18,Illinois Chicago,California,-53,0.0007516249089280094
2026-03-18,Illinois Chicago,California,-52,0.0008438987226733848
2026-03-18,Illinois Chicago,California,-51,0.0009455295752604871
2026-03-18,Illinois Chicago,California,-50,0.0010572235797157738
2026-03-18,Illinois Chicago,California,-49,0.0011797087385893004
2026-03-18,Illinois Chicago,California,-48,0.0013137309465432304
2026-03-18,Illinois Chicago,California,-47,0.0014600492111799014
2026-03-18,Illinois Chicago,California,-46,0.0016194300538738926
2026-03-18,Illinois Chicago,California,-45,0.0017926410615555603
2026-03-18,Illinois Chicago,California,-44,0.00198044357149857
2026-03-18,Illinois Chicago,California,-43,0.002183584484224777
2026-03-18,Illinois Chicago,California,-42,0.0024027872146450153
2026-03-18,Illinois Chicago,California,-41,0.0026387418084384898
2026-03-18,Illinois Chicago,California,-40,0.002892094269311267
2026-03-18,Illinois Chicago,California,-39,0.003163435162974298
2026-03-18,Illinois Chicago,California,-38,0.0034532875851807977
2026-03-18,Illinois Chicago,California,-37,0.0037620946036257706
2026-03-18,Illinois Chicago,California,-36,0.004090206306525589
2026-03-18,Illinois Chicago,California,-35,0.004437866613779466
2026-03-18,Illinois Chicago,California,-34,0.0048052000292142585
2026-03-18,Illinois Chicago,California,-33,0.005192198533916278
2026-03-18,Illinois Chicago,California,-32,0.005598708840394401
2026-03-18,Illinois Chicago,California,-31,0.006024420244597735
2026-03-18,Illinois Chicago,California,-30,0.006468853326909392
2026-03-18,Illinois Chicago,California,-29,0.006931349763437696
2026-03-18,Illinois Chicago,California,-28,0.007411063514534685
2026-03-18,Illinois Chicago,California,-27,0.007906953657844471
2026-03-18,Illinois Chicago,California,-26,0.008417779127754448
2026-03-18,Illinois Chicago,California,-25,0.008942095611424804
2026-03-18,Illinois Chicago,California,-24,0.009478254833272533
2026-03-18,Illinois Chicago,California,-23,0.010024406434704121
2026-03-18,Illinois Chicago,California,-22,0.010578502624023663
2026-03-18,Illinois Chicago,California,-21,0.01113830573298212
2026-03-18,Illinois Chicago,California,-20,0.011701398771778705
2026-03-18,Illinois Chicago,California,-19,0.01226519902409265
2026-03-18,Illinois Chicago,California,-18,0.012826974668742781
2026-03-18,Illinois Chicago,California,-17,0.013383864355880369
2026-03-18,Illinois Chicago,California,-16,0.013932899604445095
2026-03-18,Illinois Chicago,California,-15,0.014471029825347152
2026-03-18,Illinois Chicago,California,-14,0.014995149713006336
2026-03-18,Illinois Chicago,California,-13,0.015502128688099507
2026-03-18,Illinois Chicago,California,-12,0.015988842018303844
2026-03-18,Illinois Chicago,California,-11,0.01645220319313361
2026-03-18,Illinois Chicago,California,-10,0.01688919708524745
2026-03-18,Illinois Chicago,California,-9,0.01729691339533214
2026-03-18,Illinois Chicago,California,-8,0.01767257985215176
2026-03-18,Illinois Chicago,California,-7,0.018013594624672714
2026-03-18,Illinois Chicago,California,-6,0.01831755740014337
2026-03-18,Illinois Chicago,California,-5,0.018582298591125597
2026-03-18,Illinois Chicago,California,-4,0.01880590615590731
2026-03-18,Illinois Chicago,California,-3,0.018986749550277352
2026-03-18,Illinois Chicago,California,-2,0.019123500373764406
2026-03-18,Illinois Chicago,California,-1,0.01921514932922474
2026-03-18,Illinois Chicago,California,0,0.01926101917987141
2026-03-18,Illinois Chicago,California,1,0.019260723434143413
2026-03-18,Illinois Chicago,California,2,0.01921431992510409
2026-03-18,Illinois Chicago,California,3,0.01912216144924828
2026-03-18,Illinois Chicago,California,4,0.018984941008764716
2026-03-18,Illinois Chicago,California,5,0.0188036827426626
2026-03-18,Illinois Chicago,California,6,0.018579728637213275
2026-03-18,Illinois Chicago,California,7,0.018314721267245426
2026-03-18,Illinois Chicago,California,8,0.018010582891846927
2026-03-18,Illinois Chicago,California,9,0.017669491291913805
2026-03-18,Illinois Chicago,California,10,0.01729385279126393
2026-03-18,Illinois Chicago,California,11,0.016886272946521445
2026-03-18,Illinois Chicago,California,12,0.016449525422833403
2026-03-18,Illinois Chicago,California,13,0.015986519592212464
2026-03-18,Illinois Chicago,California,14,0.015500267398775852
2026-03-18,Illinois Chicago,California,15,0.014993850030592263
2026-03-18,Illinois Chicago,California,16,0.014470384921805145
2026-03-18,Illinois Chicago,California,17,0.01393299358202623
2026-03-18,Illinois Chicago,California,18,0.013384770713799617
2026-03-18,Illinois Chicago,California,19,0.012828755034552913
2026-03-18,Illinois Chicago,California,20,0.012267902168365622
2026-03-18,Illinois Chicago,California,21,0.0117050599166932
2026-03-18,Illinois Chicago,California,22,0.011142946157533156
2026-03-18,Illinois Chicago,California,23,0.010584129561052548
2026-03-18,Illinois Chicago,California,24,0.010031013248003097
2026-03-18,Illinois Chicago,California,25,0.009485821456825092
2026-03-18,Illinois Chicago,California,26,0.008950589227537041
2026-03-18,Illinois Chicago,California,27,0.008427155056514602
2026-03-18,Illinois Chicago,California,28,0.007917156427073913
2026-03-18,Illinois Chicago,California,29,0.007422028077183266
2026-03-18,Illinois Chicago,California,30,0.006943002828210887
2026-03-18,Illinois Chicago,California,31,0.00648111476774277
2026-03-18,Illinois Chicago,California,32,0.006037204555337011
2026-03-18,Illinois Chicago,California,33,0.005611926602593422
2026-03-18,Illinois Chicago,California,34,0.0052057578679126
2026-03-18,Illinois Chicago,California,35,0.004819008001451233
2026-03-18,Illinois Chicago,California,36,0.004451830576579998
2026-03-18,Illinois Chicago,California,37,0.004104235150049835
2026-03-18,Illinois Chicago,California,38,0.0037760999034325065
2026-03-18,Illinois Chicago,California,39,0.00346718463253774
2026-03-18,Illinois Chicago,California,40,0.0031771438687168054
2026-03-18,Illinois Chicago,California,41,0.002905539935536493
2026-03-18,Illinois Chicago,California,42,0.002651855765564205
2026-03-18,Illinois Chicago,California,43,0.0024155073242980154
2026-03-18,Illinois Chicago,California,44,0.0021958555110082097
2026-03-18,Illinois Chicago,California,45,0.001992217428893908
2026-03-18,Illinois Chicago,California,46,0.00180387693903112
2026-03-18,Illinois Chicago,California,47,0.0016300944337006476
2026-03-18,Illinois Chicago,California,48,0.0014701157845113738
2026-03-18,Illinois Chicago,California,49,0.0013231804390246536
2026-03-18,Illinois Chicago,California,50,0.0011885286561548775
2026-03-18,Illinois Chicago,California,51,0.001065407885350336
2026-03-18,Illinois Chicago,California,52,0.0009530783073855356
2026-03-18,Illinois Chicago,California,53,0.0008508175655107142
2026-03-18,Illinois Chicago,California,54,0.0007579247247402496
2026-03-18,Illinois Chicago,California,55,0.0006737235042891684
2026-03-18,Illinois Chicago,California,56,0.0005975648336855456
2026-03-18,Illinois Chicago,California,57,0.0005288287870181824
2026-03-18,Illinois Chicago,California,58,0.0004669259522610116
2026-03-18,Illinois Chicago,California,59,0.00041129829379581617
2026-03-18,Illinois Chicago,California,60,0.0003614195662853819
2026-03-18,Illinois Chicago,California,61,0.00031679533708297
2026-03-18,Illinois Chicago,California,62,0.00027696267255087654
2026-03-18,Illinois Chicago,California,63,0.0002414895411449567
2026-03-18,Illinois Chicago,California,64,0.00020997398303966152
2026-03-18,Illinois Chicago,California,65,0.00018204309254664928
2026-03-18,Illinois Chicago,California,66,0.00015735185573676223
2026-03-18,Illinois Chicago,California,67,0.0001355818816171937
2026-03-18,Illinois Chicago,California,68,0.00011644006103998214
2026-03-18,Illinois Chicago,California,69,9.965718331155331e-05
