Cutoff,Home Team,Away Team,Margin,PMF
2026-03-17,UMBC,Howard,82,1.3576967470838377e-05
2026-03-17,UMBC,Howard,83,1.090648440098805e-05
2026-03-17,UMBC,Howard,84,8.700256507975962e-06
2026-03-17,UMBC,Howard,85,6.8895677966935325e-06
2026-03-17,UMBC,Howard,86,5.4138299254084314e-06
2026-03-17,UMBC,Howard,87,4.2199011183072545e-06
2026-03-17,UMBC,Howard,88,3.2614377162362653e-06
2026-03-17,UMBC,Howard,89,2.498275940639996e-06
2026-03-17,UMBC,Howard,90,1.8958422673733931e-06
2026-03-17,UMBC,Howard,91,1.4245916110548895e-06
2026-03-17,UMBC,Howard,92,1.059473249089638e-06
2026-03-17,UMBC,Howard,93,7.794250191342253e-07
2026-03-17,UMBC,Howard,94,5.668967683211744e-07
2026-03-17,UMBC,Howard,95,4.0740429445234944e-07
2026-03-17,UMBC,Howard,96,2.891150905515039e-07
2026-03-17,UMBC,Howard,97,2.0246709088960894e-07
2026-03-17,UMBC,Howard,98,1.398213382136024e-07
2026-03-17,UMBC,Howard,99,9.514907873556179e-08
2026-03-17,UMBC,Howard,100,6.375328186588021e-08
2026-03-17,UMBC,Howard,101,4.202401875563653e-08
2026-03-17,UMBC,Howard,102,2.7226561534167546e-08
2026-03-17,UMBC,Howard,103,1.7320525260261882e-08
2026-03-17,UMBC,Howard,104,1.080790297211397e-08
2026-03-17,UMBC,Howard,105,6.607468631584025e-09
2026-03-17,UMBC,Howard,106,3.952761316752974e-09
2026-03-17,UMBC,Howard,107,2.3107245088030747e-09
2026-03-17,UMBC,Howard,108,1.3180545767928919e-09
2026-03-17,UMBC,Howard,109,7.324017066823511e-10
2026-03-17,UMBC,Howard,110,3.9574688277570067e-10
2026-03-17,UMBC,Howard,111,2.0752801380726003e-10
2026-03-17,UMBC,Howard,112,1.0538287387126373e-10
2026-03-17,UMBC,Howard,113,5.1692603893029025e-11
2026-03-17,UMBC,Howard,114,2.4425917842010644e-11
2026-03-17,UMBC,Howard,115,1.1083573852073445e-11
2026-03-17,UMBC,Howard,116,4.8124870077757475e-12
2026-03-17,UMBC,Howard,117,1.991345571478981e-12
2026-03-17,UMBC,Howard,118,7.815517509241829e-13
2026-03-17,UMBC,Howard,119,2.8933520623994814e-13
2026-03-17,UMBC,Howard,120,1.0037710831058539e-13
2026-03-17,UMBC,Howard,121,3.237771880818969e-14
2026-03-17,UMBC,Howard,122,9.617732716180538e-15
2026-03-17,UMBC,Howard,123,2.5997418258744764e-15
2026-03-17,UMBC,Howard,124,6.297974476632604e-16
2026-03-17,UMBC,Howard,125,1.3401778185277938e-16
2026-03-17,UMBC,Howard,126,2.436826928226204e-17
2026-03-17,UMBC,Howard,127,3.636770401167068e-18
2026-03-17,UMBC,Howard,128,4.1790527796334044e-19
2026-03-17,UMBC,Howard,129,3.2888438968353674e-20
2026-03-17,UMBC,Howard,130,1.3303757361038837e-21
2026-03-17,Wyoming,Wichita St.,-130,2.900616223158659e-22
2026-03-17,Wyoming,Wichita St.,-129,7.280763202530857e-21
2026-03-17,Wyoming,Wichita St.,-128,9.393199611567394e-20
2026-03-17,Wyoming,Wichita St.,-127,8.299229078287299e-19
2026-03-17,Wyoming,Wichita St.,-126,5.645684475182022e-18
2026-03-17,Wyoming,Wichita St.,-125,3.1521582080463566e-17
2026-03-17,Wyoming,Wichita St.,-124,1.5037771472392544e-16
2026-03-17,Wyoming,Wichita St.,-123,6.301339200691319e-16
2026-03-17,Wyoming,Wichita St.,-122,2.366345402605341e-15
2026-03-17,Wyoming,Wichita St.,-121,8.086058830515618e-15
2026-03-17,Wyoming,Wichita St.,-120,2.5444424161551672e-14
2026-03-17,Wyoming,Wichita St.,-119,7.44403223681765e-14
2026-03-17,Wyoming,Wichita St.,-118,2.0407746996946635e-13
2026-03-17,Wyoming,Wichita St.,-117,5.277099112995314e-13
2026-03-17,Wyoming,Wichita St.,-116,1.2942256485267878e-12
2026-03-17,Wyoming,Wichita St.,-115,3.0247684536855296e-12
2026-03-17,Wyoming,Wichita St.,-114,6.7641727254214164e-12
2026-03-17,Wyoming,Wichita St.,-113,1.4525222311039758e-11
2026-03-17,Wyoming,Wichita St.,-112,3.00450945009511e-11
2026-03-17,Wyoming,Wichita St.,-111,6.002987599668358e-11
2026-03-17,Wyoming,Wichita St.,-110,1.1613759799991198e-10
2026-03-17,Wyoming,Wichita St.,-109,2.180449994769251e-10
2026-03-17,Wyoming,Wichita St.,-108,3.9805932770005655e-10
2026-03-17,Wyoming,Wichita St.,-107,7.078735968284105e-10
2026-03-17,Wyoming,Wichita St.,-106,1.2282196934864327e-09
2026-03-17,Wyoming,Wichita St.,-105,2.0823443273984364e-09
2026-03-17,Wyoming,Wichita St.,-104,3.4544117598217035e-09
2026-03-17,Wyoming,Wichita St.,-103,5.614116284255322e-09
2026-03-17,Wyoming,Wichita St.,-102,8.948956910429663e-09
2026-03-17,Wyoming,Wichita St.,-101,1.4005776176943334e-08
2026-03-17,Wyoming,Wichita St.,-100,2.15432841710796e-08
2026-03-17,Wyoming,Wichita St.,-99,3.259736846615343e-08
2026-03-17,Wyoming,Wichita St.,-98,4.8561023737887714e-08
2026-03-17,Wyoming,Wichita St.,-97,7.128071730751307e-08
2026-03-17,Wyoming,Wichita St.,-96,1.0317093861026521e-07
2026-03-17,Wyoming,Wichita St.,-95,1.4734856569758575e-07
2026-03-17,Wyoming,Wichita St.,-94,2.0778852880052813e-07
2026-03-17,Wyoming,Wichita St.,-93,2.895020722195837e-07
2026-03-17,Wyoming,Wichita St.,-92,3.9873872724127064e-07
2026-03-17,Wyoming,Wichita St.,-91,5.43212928627566e-07
2026-03-17,Wyoming,Wichita St.,-90,7.323560547195452e-07
2026-03-17,Wyoming,Wichita St.,-89,9.775945651247807e-07
2026-03-17,Wyoming,Wichita St.,-88,1.292654867111277e-06
2026-03-17,Wyoming,Wichita St.,-87,1.6938955755374544e-06
2026-03-17,Wyoming,Wichita St.,-86,2.2006679499800786e-06
2026-03-17,Wyoming,Wichita St.,-85,2.8357054994772607e-06
2026-03-17,Wyoming,Wichita St.,-84,3.625544036329686e-06
2026-03-17,Wyoming,Wichita St.,-83,4.6009738253113e-06
2026-03-17,Wyoming,Wichita St.,-82,5.797525896417247e-06
2026-03-17,Wyoming,Wichita St.,-81,7.255995044756831e-06
2026-03-17,Wyoming,Wichita St.,-80,9.023002501890354e-06
2026-03-17,Wyoming,Wichita St.,-79,1.1151601696046923e-05
2026-03-17,Wyoming,Wichita St.,-78,1.3701930888468336e-05
2026-03-17,Wyoming,Wichita St.,-77,1.674191674215862e-05
2026-03-17,Wyoming,Wichita St.,-76,2.034803300981408e-05
2026-03-17,Wyoming,Wichita St.,-75,2.460611848289865e-05
2026-03-17,Wyoming,Wichita St.,-74,2.9612258089093832e-05
2026-03-17,Wyoming,Wichita St.,-73,3.5473730529270354e-05
2026-03-17,Wyoming,Wichita St.,-72,4.231002508028531e-05
2026-03-17,Wyoming,Wichita St.,-71,5.0253929133569475e-05
2026-03-17,Wyoming,Wichita St.,-70,5.945268667405855e-05
2026-03-17,Wyoming,Wichita St.,-69,7.00692262174692e-05
2026-03-17,Wyoming,Wichita St.,-68,8.228345470991796e-05
2026-03-17,Wyoming,Wichita St.,-67,9.629361155208327e-05
2026-03-17,Wyoming,Wichita St.,-66,0.00011231767424632142
2026-03-17,Wyoming,Wichita St.,-65,0.00013059480419157985
2026-03-17,Wyoming,Wichita St.,-64,0.00015138681788653185
2026-03-17,Wyoming,Wichita St.,-63,0.00017497966527214807
2026-03-17,Wyoming,Wichita St.,-62,0.00020168489318467855
2026-03-17,Wyoming,Wichita St.,-61,0.00023184106794082906
2026-03-17,Wyoming,Wichita St.,-60,0.0002658151269899657
2026-03-17,Wyoming,Wichita St.,-59,0.00030400362540453215
2026-03-17,Wyoming,Wichita St.,-58,0.0003468338388113242
2026-03-17,Wyoming,Wichita St.,-57,0.00039476468027605037
2026-03-17,Wyoming,Wichita St.,-56,0.00044828738473700464
2026-03-17,Wyoming,Wichita St.,-55,0.0005079259109484275
2026-03-17,Wyoming,Wichita St.,-54,0.0005742370076603064
2026-03-17,Wyoming,Wichita St.,-53,0.0006478098880612043
2026-03-17,Wyoming,Wichita St.,-52,0.0007292654544873791
2026-03-17,Wyoming,Wichita St.,-51,0.0008192550142077476
2026-03-17,Wyoming,Wichita St.,-50,0.0009184584268900318
2026-03-17,Wyoming,Wichita St.,-49,0.0010275816253027972
2026-03-17,Wyoming,Wichita St.,-48,0.0011473534530752592
2026-03-17,Wyoming,Wichita St.,-47,0.0012785217670815373
2026-03-17,Wyoming,Wichita St.,-46,0.0014218487573880903
2026-03-17,Wyoming,Wichita St.,-45,0.001578105444835757
2026-03-17,Wyoming,Wichita St.,-44,0.0017480653253311694
2026-03-17,Wyoming,Wichita St.,-43,0.0019324971408753934
2026-03-17,Wyoming,Wichita St.,-42,0.00213215677030117
2026-03-17,Wyoming,Wichita St.,-41,0.002347778247618116
2026-03-17,Wyoming,Wichita St.,-40,0.0025800639327176575
2026-03-17,Wyoming,Wichita St.,-39,0.0028296738778452826
2026-03-17,Wyoming,Wichita St.,-38,0.003097214453518244
2026-03-17,Wyoming,Wichita St.,-37,0.0033832263191915105
2026-03-17,Wyoming,Wichita St.,-36,0.0036881718466178336
2026-03-17,Wyoming,Wichita St.,-35,0.004012422127096928
2026-03-17,Wyoming,Wichita St.,-34,0.004356243717177738
2026-03-17,Wyoming,Wichita St.,-33,0.004719785300309388
2026-03-17,Wyoming,Wichita St.,-32,0.005103064463811725
2026-03-17,Wyoming,Wichita St.,-31,0.005505954810684312
2026-03-17,Wyoming,Wichita St.,-30,0.005928173643484304
2026-03-17,Wyoming,Wichita St.,-29,0.0063692704720516025
2026-03-17,Wyoming,Wichita St.,-28,0.00682861660751515
2026-03-17,Wyoming,Wichita St.,-27,0.007305396111074891
2026-03-17,Wyoming,Wichita St.,-26,0.007798598366864809
2026-03-17,Wyoming,Wichita St.,-25,0.008307012543186994
2026-03-17,Wyoming,Wichita St.,-24,0.008829224195090541
2026-03-17,Wyoming,Wichita St.,-23,0.009363614243309962
2026-03-17,Wyoming,Wichita St.,-22,0.009908360539788157
2026-03-17,Wyoming,Wichita St.,-21,0.010461442198381805
2026-03-17,Wyoming,Wichita St.,-20,0.011020646831068898
2026-03-17,Wyoming,Wichita St.,-19,0.011583580785449873
2026-03-17,Wyoming,Wichita St.,-18,0.012147682429168706
2026-03-17,Wyoming,Wichita St.,-17,0.012710238471911677
2026-03-17,Wyoming,Wichita St.,-16,0.013268403256908217
2026-03-17,Wyoming,Wichita St.,-15,0.013819220892591516
2026-03-17,Wyoming,Wichita St.,-14,0.014359650032674245
2026-03-17,Wyoming,Wichita St.,-13,0.014886591050885608
2026-03-17,Wyoming,Wichita St.,-12,0.015396915296623378
2026-03-17,Wyoming,Wichita St.,-11,0.015887496061465462
2026-03-17,Wyoming,Wichita St.,-10,0.01635524083551843
2026-03-17,Wyoming,Wichita St.,-9,0.016797124388556368
2026-03-17,Wyoming,Wichita St.,-8,0.017210222175297624
2026-03-17,Wyoming,Wichita St.,-7,0.01759174353828844
2026-03-17,Wyoming,Wichita St.,-6,0.017939064166788754
2026-03-17,Wyoming,Wichita St.,-5,0.018249757266596035
2026-03-17,Wyoming,Wichita St.,-4,0.018521622904396857
2026-03-17,Wyoming,Wichita St.,-3,0.018752715011163566
2026-03-17,Wyoming,Wichita St.,-2,0.018941365562121632
2026-03-17,Wyoming,Wichita St.,-1,0.01908620549534911
2026-03-17,Wyoming,Wichita St.,0,0.019186181986230913
2026-03-17,Wyoming,Wichita St.,1,0.019240520455246872
2026-03-17,Wyoming,Wichita St.,2,0.019248886491248347
2026-03-17,Wyoming,Wichita St.,3,0.019211238126081363
2026-03-17,Wyoming,Wichita St.,4,0.01912787702195244
2026-03-17,Wyoming,Wichita St.,5,0.018999444275128875
2026-03-17,Wyoming,Wichita St.,6,0.0188269118442101
2026-03-17,Wyoming,Wichita St.,7,0.018611569769863938
2026-03-17,Wyoming,Wichita St.,8,0.018355009430834044
2026-03-17,Wyoming,Wichita St.,9,0.01805910315265409
2026-03-17,Wyoming,Wichita St.,10,0.017725980549132936
2026-03-17,Wyoming,Wichita St.,11,0.01735800203083376
2026-03-17,Wyoming,Wichita St.,12,0.016957729958298667
2026-03-17,Wyoming,Wichita St.,13,0.016527897949830096
2026-03-17,Wyoming,Wichita St.,14,0.016071378873748307
2026-03-17,Wyoming,Wichita St.,15,0.015591152063065699
2026-03-17,Wyoming,Wichita St.,16,0.015090270286665444
2026-03-17,Wyoming,Wichita St.,17,0.01457182699588317
2026-03-17,Wyoming,Wichita St.,18,0.014038924339697403
2026-03-17,Wyoming,Wichita St.,19,0.013494642406628399
2026-03-17,Wyoming,Wichita St.,20,0.012942010108222416
2026-03-17,Wyoming,Wichita St.,21,0.01238397806911927
2026-03-17,Wyoming,Wichita St.,22,0.01182339383372526
2026-03-17,Wyoming,Wichita St.,23,0.011262979641055135
2026-03-17,Wyoming,Wichita St.,24,0.010705312958975376
2026-03-17,Wyoming,Wichita St.,25,0.01015280990843673
2026-03-17,Wyoming,Wichita St.,26,0.009607711648789624
2026-03-17,Wyoming,Wichita St.,27,0.009072073738264515
2026-03-17,Wyoming,Wichita St.,28,0.00854775843033775
2026-03-17,Wyoming,Wichita St.,29,0.008036429817975966
2026-03-17,Wyoming,Wichita St.,30,0.007539551694441642
2026-03-17,Wyoming,Wichita St.,31,0.00705838796202606
2026-03-17,Wyoming,Wichita St.,32,0.006594005389125151
2026-03-17,Wyoming,Wichita St.,33,0.006147278491661833
2026-03-17,Wyoming,Wichita St.,34,0.005718896296973758
2026-03-17,Wyoming,Wichita St.,35,0.005309370736749038
2026-03-17,Wyoming,Wichita St.,36,0.0049190464100800245
2026-03-17,Wyoming,Wichita St.,37,0.004548111457770366
2026-03-17,Wyoming,Wichita St.,38,0.004196609294130737
2026-03-17,Wyoming,Wichita St.,39,0.0038644509520198126
2026-03-17,Wyoming,Wichita St.,40,0.0035514278101703477
2026-03-17,Wyoming,Wichita St.,41,0.003257224488202707
2026-03-17,Wyoming,Wichita St.,42,0.0029814317134880157
2026-03-17,Wyoming,Wichita St.,43,0.0027235589845146604
2026-03-17,Wyoming,Wichita St.,44,0.002483046877005368
2026-03-17,Wyoming,Wichita St.,45,0.002259278861143743
2026-03-17,Wyoming,Wichita St.,46,0.0020515925203734827
2026-03-17,Wyoming,Wichita St.,47,0.0018592900838684142
2026-03-17,Wyoming,Wichita St.,48,0.0016816482055436943
2026-03-17,Wyoming,Wichita St.,49,0.0015179269420642076
2026-03-17,Wyoming,Wichita St.,50,0.0013673779004505359
2026-03-17,Wyoming,Wichita St.,51,0.0012292515423972111
2026-03-17,Wyoming,Wichita St.,52,0.0011028036471754275
2026-03-17,Wyoming,Wichita St.,53,0.0009873009479224612
2026-03-17,Wyoming,Wichita St.,54,0.0008820259672020235
2026-03-17,Wyoming,Wichita St.,55,0.000786281086976081
2026-03-17,Wyoming,Wichita St.,56,0.0006993918956177486
2026-03-17,Wyoming,Wichita St.,57,0.0006207098604040815
2026-03-17,Wyoming,Wichita St.,58,0.0005496143781668028
2026-03-17,Wyoming,Wichita St.,59,0.00048551425957420847
2026-03-17,Wyoming,Wichita St.,60,0.0004278487040053411
2026-03-17,Wyoming,Wichita St.,61,0.00037608782230048757
2026-03-17,Wyoming,Wichita St.,62,0.00032973276397431085
2026-03-17,Wyoming,Wichita St.,63,0.000288315503902142
2026-03-17,Wyoming,Wichita St.,64,0.0002513983411745328
2026-03-17,Wyoming,Wichita St.,65,0.00021857315989258649
2026-03-17,Wyoming,Wichita St.,66,0.00018946049827197372
2026-03-17,Wyoming,Wichita St.,67,0.00016370846865397526
2026-03-17,Wyoming,Wichita St.,68,0.00014099156699606138
2026-03-17,Wyoming,Wichita St.,69,0.00012100940623267285
2026-03-17,Wyoming,Wichita St.,70,0.00010348540365090762
2026-03-17,Wyoming,Wichita St.,71,8.816544819960142e-05
2026-03-17,Wyoming,Wichita St.,72,7.48165695197476e-05
2026-03-17,Wyoming,Wichita St.,73,6.322562651754203e-05
2026-03-17,Wyoming,Wichita St.,74,5.319802955896476e-05
2026-03-17,Wyoming,Wichita St.,75,4.455650689923516e-05
2026-03-17,Wyoming,Wichita St.,76,3.7139922815880715e-05
2026-03-17,Wyoming,Wichita St.,77,3.080215212601087e-05
2026-03-17,Wyoming,Wichita St.,78,2.5411013362819492e-05
2026-03-17,Wyoming,Wichita St.,79,2.0847260879587368e-05
2026-03-17,Wyoming,Wichita St.,80,1.7003634547350323e-05
2026-03-17,Wyoming,Wichita St.,81,1.3783964510019317e-05
2026-03-17,Wyoming,Wichita St.,82,1.1102327642329005e-05
2026-03-17,Wyoming,Wichita St.,83,8.882251895259985e-06
2026-03-17,Wyoming,Wichita St.,84,7.055964574356038e-06
2026-03-17,Wyoming,Wichita St.,85,5.563680733808044e-06
2026-03-17,Wyoming,Wichita St.,86,4.352928231391628e-06
2026-03-17,Wyoming,Wichita St.,87,3.377906519461826e-06
2026-03-17,Wyoming,Wichita St.,88,2.5988768858264294e-06
2026-03-17,Wyoming,Wichita St.,89,1.981582546209695e-06
2026-03-17,Wyoming,Wichita St.,90,1.4966976709325841e-06
2026-03-17,Wyoming,Wichita St.,91,1.119305051808192e-06
2026-03-17,Wyoming,Wichita St.,92,8.284026386874977e-07
2026-03-17,Wyoming,Wichita St.,93,6.064395663684339e-07
2026-03-17,Wyoming,Wichita St.,94,4.3888253106542386e-07
2026-03-17,Wyoming,Wichita St.,95,3.1381345295233026e-07
2026-03-17,Wyoming,Wichita St.,96,2.215592811903145e-07
2026-03-17,Wyoming,Wichita St.,97,1.5435457526017528e-07
2026-03-17,Wyoming,Wichita St.,98,1.0603715573312775e-07
2026-03-17,Wyoming,Wichita St.,99,7.177669036350605e-08
2026-03-17,Wyoming,Wichita St.,100,4.783560345504698e-08
2026-03-17,Wyoming,Wichita St.,101,3.136120508457791e-08
2026-03-17,Wyoming,Wichita St.,102,2.0207467617824254e-08
2026-03-17,Wyoming,Wichita St.,103,1.2784461422744246e-08
2026-03-17,Wyoming,Wichita St.,104,7.933124771126039e-09
2026-03-17,Wyoming,Wichita St.,105,4.82280173697148e-09
2026-03-17,Wyoming,Wichita St.,106,2.8688450016131702e-09
2026-03-17,Wyoming,Wichita St.,107,1.667547956169564e-09
2026-03-17,Wyoming,Wichita St.,108,9.457348408971922e-10
2026-03-17,Wyoming,Wichita St.,109,5.224852114657035e-10
2026-03-17,Wyoming,Wichita St.,110,2.8068181175595105e-10
2026-03-17,Wyoming,Wichita St.,111,1.4632874963439717e-10
2026-03-17,Wyoming,Wichita St.,112,7.386926014022429e-11
2026-03-17,Wyoming,Wichita St.,113,3.602036024185718e-11
2026-03-17,Wyoming,Wichita St.,114,1.6919289679767917e-11
2026-03-17,Wyoming,Wichita St.,115,7.631480281706581e-12
2026-03-17,Wyoming,Wichita St.,116,3.2936911013889935e-12
2026-03-17,Wyoming,Wichita St.,117,1.3546630513780833e-12
2026-03-17,Wyoming,Wichita St.,118,5.284466925357345e-13
2026-03-17,Wyoming,Wichita St.,119,1.9444256214188652e-13
2026-03-17,Wyoming,Wichita St.,120,6.704393953282325e-14
2026-03-17,Wyoming,Wichita St.,121,2.14928699237656e-14
2026-03-17,Wyoming,Wichita St.,122,6.345020574740581e-15
2026-03-17,Wyoming,Wichita St.,123,1.7044798700547013e-15
2026-03-17,Wyoming,Wichita St.,124,4.103489446192432e-16
2026-03-17,Wyoming,Wichita St.,125,8.67751429292644e-17
2026-03-17,Wyoming,Wichita St.,126,1.5679350220549368e-17
2026-03-17,Wyoming,Wichita St.,127,2.3253050894862935e-18
2026-03-17,Wyoming,Wichita St.,128,2.6551743646297234e-19
2026-03-17,Wyoming,Wichita St.,129,2.0763485003314324e-20
2026-03-17,Wyoming,Wichita St.,130,8.345723122005667e-22
2026-03-17,Yale,UNC Wilmington,-130,1.325589767263114e-22
2026-03-17,Yale,UNC Wilmington,-129,3.3538031636952362e-21
2026-03-17,Yale,UNC Wilmington,-128,4.361215201695541e-20
2026-03-17,Yale,UNC Wilmington,-127,3.883795837793476e-19
2026-03-17,Yale,UNC Wilmington,-126,2.6628772224764164e-18
2026-03-17,Yale,UNC Wilmington,-125,1.498475065090763e-17
2026-03-17,Yale,UNC Wilmington,-124,7.204815762061037e-17
2026-03-17,Yale,UNC Wilmington,-123,3.042712254793154e-16
2026-03-17,Yale,UNC Wilmington,-122,1.1515567594957825e-15
2026-03-17,Yale,UNC Wilmington,-121,3.965643471842712e-15
2026-03-17,Yale,UNC Wilmington,-120,1.257561183807204e-14
2026-03-17,Yale,UNC Wilmington,-119,3.7076132617748e-14
2026-03-17,Yale,UNC Wilmington,-118,1.0242846419272046e-13
2026-03-17,Yale,UNC Wilmington,-117,2.669007318521146e-13
2026-03-17,Yale,UNC Wilmington,-116,6.596030820710994e-13
2026-03-17,Yale,UNC Wilmington,-115,1.553359406092864e-12
2026-03-17,Yale,UNC Wilmington,-114,3.500179778763358e-12
2026-03-17,Yale,UNC Wilmington,-113,7.573257188010076e-12
2026-03-17,Yale,UNC Wilmington,-112,1.5783591994295118e-11
2026-03-17,Yale,UNC Wilmington,-111,3.177311854948638e-11
2026-03-17,Yale,UNC Wilmington,-110,6.193166964727702e-11
2026-03-17,Yale,UNC Wilmington,-109,1.1714417436744346e-10
2026-03-17,Yale,UNC Wilmington,-108,2.154485952271995e-10
2026-03-17,Yale,UNC Wilmington,-107,3.8597497886132123e-10
2026-03-17,Yale,UNC Wilmington,-106,6.746413085087628e-10
2026-03-17,Yale,UNC Wilmington,-105,1.1522010514648597e-09
2026-03-17,Yale,UNC Wilmington,-104,1.9253674627833273e-09
2026-03-17,Yale,UNC Wilmington,-103,3.1518765360645476e-09
2026-03-17,Yale,UNC Wilmington,-102,5.060488457931727e-09
2026-03-17,Yale,UNC Wilmington,-101,7.97706008732375e-09
2026-03-17,Yale,UNC Wilmington,-100,1.2357941454640438e-08
2026-03-17,Yale,UNC Wilmington,-99,1.8832050796402677e-08
2026-03-17,Yale,UNC Wilmington,-98,2.8253059221228804e-08
2026-03-17,Yale,UNC Wilmington,-97,4.1763163188446206e-08
2026-03-17,Yale,UNC Wilmington,-96,6.08699380493527e-08
2026-03-17,Yale,UNC Wilmington,-95,8.753774893618944e-08
2026-03-17,Yale,UNC Wilmington,-94,1.2429514906378206e-07
2026-03-17,Yale,UNC Wilmington,-93,1.7435962567104155e-07
2026-03-17,Yale,UNC Wilmington,-92,2.417809686851234e-07
2026-03-17,Yale,UNC Wilmington,-91,3.316044472905075e-07
2026-03-17,Yale,UNC Wilmington,-90,4.5005489705894885e-07
2026-03-17,Yale,UNC Wilmington,-89,6.047427580129403e-07
2026-03-17,Yale,UNC Wilmington,-88,8.048930746004293e-07
2026-03-17,Yale,UNC Wilmington,-87,1.0615984834608004e-06
2026-03-17,Yale,UNC Wilmington,-86,1.3880972832453597e-06
2026-03-17,Yale,UNC Wilmington,-85,1.800077808685407e-06
2026-03-17,Yale,UNC Wilmington,-84,2.3160105207888244e-06
2026-03-17,Yale,UNC Wilmington,-83,2.957509474318809e-06
2026-03-17,Yale,UNC Wilmington,-82,3.749725125716764e-06
2026-03-17,Yale,UNC Wilmington,-81,4.721770787798716e-06
2026-03-17,Yale,UNC Wilmington,-80,5.907185405781867e-06
2026-03-17,Yale,UNC Wilmington,-79,7.344435702269543e-06
2026-03-17,Yale,UNC Wilmington,-78,9.077461093009582e-06
2026-03-17,Yale,UNC Wilmington,-77,1.11562650840386e-05
2026-03-17,Yale,UNC Wilmington,-76,1.3637557095766284e-05
2026-03-17,Yale,UNC Wilmington,-75,1.6585448791093438e-05
2026-03-17,Yale,UNC Wilmington,-74,2.007220898300432e-05
2026-03-17,Yale,UNC Wilmington,-73,2.417908103303279e-05
2026-03-17,Yale,UNC Wilmington,-72,2.8997166297699685e-05
2026-03-17,Yale,UNC Wilmington,-71,3.4628376609578946e-05
2026-03-17,Yale,UNC Wilmington,-70,4.118645796976084e-05
2026-03-17,Yale,UNC Wilmington,-69,4.87980865588867e-05
2026-03-17,Yale,UNC Wilmington,-68,5.760403682786474e-05
2026-03-17,Yale,UNC Wilmington,-67,6.776041979395283e-05
2026-03-17,Yale,UNC Wilmington,-66,7.943998773447374e-05
2026-03-17,Yale,UNC Wilmington,-65,9.283349923503753e-05
2026-03-17,Yale,UNC Wilmington,-64,0.00010815113601291259
2026-03-17,Yale,UNC Wilmington,-63,0.00012562396010586924
2026-03-17,Yale,UNC Wilmington,-62,0.0001455053969054179
2026-03-17,Yale,UNC Wilmington,-61,0.0001680727261408426
2026-03-17,Yale,UNC Wilmington,-60,0.00019362855931452178
2026-03-17,Yale,UNC Wilmington,-59,0.0002225022782861082
2026-03-17,Yale,UNC Wilmington,-58,0.000255051405749239
2026-03-17,Yale,UNC Wilmington,-57,0.00029166287429606663
2026-03-17,Yale,UNC Wilmington,-56,0.0003327541566900941
2026-03-17,Yale,UNC Wilmington,-55,0.00037877421594679714
2026-03-17,Yale,UNC Wilmington,-54,0.00043020422994743864
2026-03-17,Yale,UNC Wilmington,-53,0.00048755804169058807
2026-03-17,Yale,UNC Wilmington,-52,0.0005513822830375629
2026-03-17,Yale,UNC Wilmington,-51,0.0006222561170642792
2026-03-17,Yale,UNC Wilmington,-50,0.0007007905420363819
2026-03-17,Yale,UNC Wilmington,-49,0.000787627198730384
2026-03-17,Yale,UNC Wilmington,-48,0.0008834366224916242
2026-03-17,Yale,UNC Wilmington,-47,0.0009889158822151507
2026-03-17,Yale,UNC Wilmington,-46,0.00110478555052333
2026-03-17,Yale,UNC Wilmington,-45,0.001231785952954636
2026-03-17,Yale,UNC Wilmington,-44,0.001370672649122069
2026-03-17,Yale,UNC Wilmington,-43,0.0015222111056807357
2026-03-17,Yale,UNC Wilmington,-42,0.001687170529672661
2026-03-17,Yale,UNC Wilmington,-41,0.0018663168414720435
2026-03-17,Yale,UNC Wilmington,-40,0.0020604047791768334
2026-03-17,Yale,UNC Wilmington,-39,0.00227016914087661
2026-03-17,Yale,UNC Wilmington,-38,0.002496315187713024
2026-03-17,Yale,UNC Wilmington,-37,0.00273950824891689
2026-03-17,Yale,UNC Wilmington,-36,0.003000362589868617
2026-03-17,Yale,UNC Wilmington,-35,0.0032794296254276658
2026-03-17,Yale,UNC Wilmington,-34,0.0035771855829802106
2026-03-17,Yale,UNC Wilmington,-33,0.003894018742455097
2026-03-17,Yale,UNC Wilmington,-32,0.004230216403477251
2026-03-17,Yale,UNC Wilmington,-31,0.0045859517523170554
2026-03-17,Yale,UNC Wilmington,-30,0.004961270822746107
2026-03-17,Yale,UNC Wilmington,-29,0.005356079764666811
2026-03-17,Yale,UNC Wilmington,-28,0.005770132651753482
2026-03-17,Yale,UNC Wilmington,-27,0.006203020073615485
2026-03-17,Yale,UNC Wilmington,-26,0.0066541587684625205
2026-03-17,Yale,UNC Wilmington,-25,0.007122782558235834
2026-03-17,Yale,UNC Wilmington,-24,0.007607934849037008
2026-03-17,Yale,UNC Wilmington,-23,0.008108462954883674
2026-03-17,Yale,UNC Wilmington,-22,0.0086230144918978
2026-03-17,Yale,UNC Wilmington,-21,0.009150036072665164
2026-03-17,Yale,UNC Wilmington,-20,0.009687774506524773
2026-03-17,Yale,UNC Wilmington,-19,0.010234280680958783
2026-03-17,Yale,UNC Wilmington,-18,0.010787416262252431
2026-03-17,Yale,UNC Wilmington,-17,0.011344863310577345
2026-03-17,Yale,UNC Wilmington,-16,0.011904136856226802
2026-03-17,Yale,UNC Wilmington,-15,0.012462600430710022
2026-03-17,Yale,UNC Wilmington,-14,0.013017484489805806
