Cutoff,Home Team,Away Team,Site,Market Home Line,Market Total,Expected Tempo,Expected Home ORtg,Expected Away ORtg,Expected Home Points,Expected Away Points,Fair Home Margin,Fair Total,Exact Home Win Prob,Exact Home Cover Prob,Exact Over Prob,Fair Home ML Decimal,Fair Home Cover Decimal,Fair Over Decimal,Fair Home ML American,Fair Home Cover American,Fair Over American
2026-03-17,Liberty,George Mason,H,3.5,144.0,64.18545450429853,113.95189519178084,111.61999519178083,73.14054184510644,71.6438012315207,1.496740613585743,144.78434307662712,0.5186126745538774,0.5951116589056971,0.48405014117588147,1.928221289347051,1.6803569297210872,2.0659016802902785,-108.0,-147.0,107.0
2026-03-17,UMBC,Howard,H,1.0,142.0,67.52413406939935,109.12214519178083,104.42859519178083,73.6837836187027,70.51450462408842,3.169278994614288,144.19828824279114,0.5502931850817512,0.5694945186113478,0.508916527856488,1.8172131276738248,1.7559431518996782,1.9649587805920015,-122.0,-132.0,-104.0
2026-03-17,Wyoming,Wichita St.,H,5.5,148.5,66.23477540983681,111.34314519178083,108.66139519178084,73.74788215202454,71.97163106247126,1.7762510895532841,145.7195132144958,0.5237451969049767,0.6364830451308349,0.4314031896382417,1.9093253855298467,1.5711337602000708,2.318017168205367,-110.0,-175.0,132.0
2026-03-17,Yale,UNC Wilmington,H,-4.5,147.5,65.09199140710825,116.08289519178082,109.47329519178082,75.56066816335645,71.25834789931223,4.302320264044226,146.81901606266868,0.570380293760143,0.49418112897338023,0.46712356148999834,1.7532162505258662,2.0235495476677063,2.140761208469702,-133.0,102.0,114.0
