Cutoff,Home Team,Away Team,Home Points,Away Points,Joint PMF
2026-03-18,SMU,Miami OH,58,1,2.611223182597695e-18
2026-03-18,SMU,Miami OH,59,1,2.7848979941349454e-18
2026-03-18,SMU,Miami OH,60,1,2.9525898627621266e-18
2026-03-18,SMU,Miami OH,61,1,3.112423495490073e-18
2026-03-18,SMU,Miami OH,62,1,3.262618112152211e-18
2026-03-18,SMU,Miami OH,63,1,3.4015220775870828e-18
2026-03-18,SMU,Miami OH,64,1,3.527643672182719e-18
2026-03-18,SMU,Miami OH,65,1,3.639677257840668e-18
2026-03-18,SMU,Miami OH,66,1,3.736524287711254e-18
2026-03-18,SMU,Miami OH,67,1,3.817308807145824e-18
2026-03-18,SMU,Miami OH,68,1,3.881387291281347e-18
2026-03-18,SMU,Miami OH,69,1,3.928352853534389e-18
2026-03-18,SMU,Miami OH,70,1,3.9580340322219015e-18
2026-03-18,SMU,Miami OH,71,1,3.970488514120679e-18
2026-03-18,SMU,Miami OH,72,1,3.9659922801814845e-18
2026-03-18,SMU,Miami OH,73,1,3.9450247573279825e-18
2026-03-18,SMU,Miami OH,74,1,3.908250630408163e-18
2026-03-18,SMU,Miami OH,75,1,3.8564990102430476e-18
2026-03-18,SMU,Miami OH,76,1,3.79074066875979e-18
2026-03-18,SMU,Miami OH,77,1,3.712064042818333e-18
2026-03-18,SMU,Miami OH,78,1,3.6216506776147546e-18
2026-03-18,SMU,Miami OH,79,1,3.52075073194614e-18
2026-03-18,SMU,Miami OH,80,1,3.410659104997534e-18
2026-03-18,SMU,Miami OH,81,1,3.292692671465823e-18
2026-03-18,SMU,Miami OH,82,1,3.1681690324598528e-18
2026-03-18,SMU,Miami OH,83,1,3.0383871072659688e-18
2026-03-18,SMU,Miami OH,84,1,2.904609808756664e-18
2026-03-18,SMU,Miami OH,85,1,2.7680489657089003e-18
2026-03-18,SMU,Miami OH,86,1,2.6298525807637446e-18
2026-03-18,SMU,Miami OH,87,1,2.491094444927353e-18
2026-03-18,SMU,Miami OH,88,1,2.3527660696179397e-18
2026-03-18,SMU,Miami OH,89,1,2.215770846112684e-18
2026-03-18,SMU,Miami OH,90,1,2.080920300179742e-18
2026-03-18,SMU,Miami OH,91,1,1.9489322767174856e-18
2026-03-18,SMU,Miami OH,92,1,1.8204308650652033e-18
2026-03-18,SMU,Miami OH,93,1,1.6959478597454484e-18
2026-03-18,SMU,Miami OH,94,1,1.5759255430201789e-18
2026-03-18,SMU,Miami OH,95,1,1.4607205739096515e-18
2026-03-18,SMU,Miami OH,96,1,1.3506087723358047e-18
2026-03-18,SMU,Miami OH,97,1,1.2457905957877297e-18
2026-03-18,SMU,Miami OH,98,1,1.146397118427924e-18
2026-03-18,SMU,Miami OH,99,1,1.0524963379432006e-18
2026-03-18,SMU,Miami OH,100,1,9.640996528034112e-19
2026-03-18,SMU,Miami OH,101,1,8.811683711670358e-19
2026-03-18,SMU,Miami OH,102,1,8.036201317589718e-19
2026-03-18,SMU,Miami OH,103,1,7.313351360657874e-19
2026-03-18,SMU,Miami OH,104,1,6.641621096465485e-19
2026-03-18,SMU,Miami OH,105,1,6.019239278646742e-19
2026-03-18,SMU,Miami OH,106,1,5.4442285760153895e-19
2026-03-18,SMU,Miami OH,107,1,4.914453813184063e-19
2026-03-18,SMU,Miami OH,108,1,4.427665830405958e-19
2026-03-18,SMU,Miami OH,109,1,3.981540874032875e-19
2026-03-18,SMU,Miami OH,110,1,3.5737155278839497e-19
2026-03-18,SMU,Miami OH,111,1,3.2018172785987783e-19
2026-03-18,SMU,Miami OH,112,1,2.863490875272228e-19
2026-03-18,SMU,Miami OH,113,1,2.5564206964703795e-19
2026-03-18,SMU,Miami OH,114,1,2.2783493773387443e-19
2026-03-18,SMU,Miami OH,115,1,2.0270929772371532e-19
2026-03-18,SMU,Miami OH,116,1,1.8005529856446145e-19
2026-03-18,SMU,Miami OH,117,1,1.5967254723810934e-19
2026-03-18,SMU,Miami OH,118,1,1.413707688878013e-19
2026-03-18,SMU,Miami OH,119,1,1.2497024216579906e-19
2026-03-18,SMU,Miami OH,120,1,1.1030203885580928e-19
2026-03-18,SMU,Miami OH,121,1,9.720809537298996e-20
2026-03-18,SMU,Miami OH,122,1,8.554114200635787e-20
2026-03-18,SMU,Miami OH,123,1,7.516451383236842e-20
2026-03-18,SMU,Miami OH,124,1,6.595186517369544e-20
2026-03-18,SMU,Miami OH,125,1,5.778680736648477e-20
2026-03-18,SMU,Miami OH,126,1,5.0562487492636624e-20
2026-03-18,SMU,Miami OH,127,1,4.4181123669146236e-20
2026-03-18,SMU,Miami OH,128,1,3.855351050399113e-20
2026-03-18,SMU,Miami OH,129,1,3.359850645005273e-20
2026-03-18,SMU,Miami OH,130,1,2.9242513037020036e-20
2026-03-18,SMU,Miami OH,0,2,1.3660301137330258e-32
2026-03-18,SMU,Miami OH,1,2,3.2381722627801863e-31
2026-03-18,SMU,Miami OH,2,2,3.946050375240152e-30
2026-03-18,SMU,Miami OH,3,2,3.293560356537528e-29
2026-03-18,SMU,Miami OH,4,2,2.1166884588166598e-28
2026-03-18,SMU,Miami OH,5,2,1.1165453067358823e-27
2026-03-18,SMU,Miami OH,6,2,5.032434158612523e-27
2026-03-18,SMU,Miami OH,7,2,1.99221181164217e-26
2026-03-18,SMU,Miami OH,8,2,7.067319179012149e-26
2026-03-18,SMU,Miami OH,9,2,2.28106657232339e-25
2026-03-18,SMU,Miami OH,10,2,6.778817391427346e-25
2026-03-18,SMU,Miami OH,11,2,1.8726263435729656e-24
2026-03-18,SMU,Miami OH,12,2,4.846483852861691e-24
2026-03-18,SMU,Miami OH,13,2,1.1827943260840934e-23
2026-03-18,SMU,Miami OH,14,2,2.737071374015199e-23
2026-03-18,SMU,Miami OH,15,2,6.033882459525037e-23
2026-03-18,SMU,Miami OH,16,2,1.2723340385581274e-22
2026-03-18,SMU,Miami OH,17,2,2.57531835050609e-22
2026-03-18,SMU,Miami OH,18,2,5.019149377009698e-22
2026-03-18,SMU,Miami OH,19,2,9.444651376297524e-22
2026-03-18,SMU,Miami OH,20,2,1.720099345130759e-21
2026-03-18,SMU,Miami OH,21,2,3.038616888971366e-21
2026-03-18,SMU,Miami OH,22,2,5.216752077685648e-21
2026-03-18,SMU,Miami OH,23,2,8.719478512256255e-21
2026-03-18,SMU,Miami OH,24,2,1.4211479178787113e-20
2026-03-18,SMU,Miami OH,25,2,2.2619145993183062e-20
2026-03-18,SMU,Miami OH,26,2,3.5202697511792135e-20
2026-03-18,SMU,Miami OH,27,2,5.3637021520368417e-20
2026-03-18,SMU,Miami OH,28,2,8.009870589849816e-20
2026-03-18,SMU,Miami OH,29,2,1.1735549051006986e-19
2026-03-18,SMU,Miami OH,30,2,1.6885315356061036e-19
2026-03-18,SMU,Miami OH,31,2,2.3879375406564625e-19
2026-03-18,SMU,Miami OH,32,2,3.3219831123843423e-19
2026-03-18,SMU,Miami OH,33,2,4.549465301694536e-19
2026-03-18,SMU,Miami OH,34,2,6.137861815921966e-19
2026-03-18,SMU,Miami OH,35,2,8.163052821343742e-19
2026-03-18,SMU,Miami OH,36,2,1.0708613305666682e-18
2026-03-18,SMU,Miami OH,37,2,1.386463519170721e-18
2026-03-18,SMU,Miami OH,38,2,1.7726059931133058e-18
2026-03-18,SMU,Miami OH,39,2,2.239052764690575e-18
2026-03-18,SMU,Miami OH,40,2,2.7955776551733988e-18
2026-03-18,SMU,Miami OH,41,2,3.4516654590733687e-18
2026-03-18,SMU,Miami OH,42,2,4.216183214764183e-18
2026-03-18,SMU,Miami OH,43,2,5.097032833911506e-18
2026-03-18,SMU,Miami OH,44,2,6.10079821915321e-18
2026-03-18,SMU,Miami OH,45,2,7.232401244257211e-18
2026-03-18,SMU,Miami OH,46,2,8.49478148403033e-18
2026-03-18,SMU,Miami OH,47,2,9.888614311516132e-18
2026-03-18,SMU,Miami OH,48,2,1.1412080928324705e-17
2026-03-18,SMU,Miami OH,49,2,1.3060702111722197e-17
2026-03-18,SMU,Miami OH,50,2,1.4827245047311938e-17
2026-03-18,SMU,Miami OH,51,2,1.670170970435442e-17
2026-03-18,SMU,Miami OH,52,2,1.8671397965430474e-17
2026-03-18,SMU,Miami OH,53,2,2.0721065322414992e-17
2026-03-18,SMU,Miami OH,54,2,2.2833151578752657e-17
2026-03-18,SMU,Miami OH,55,2,2.498808382816854e-17
2026-03-18,SMU,Miami OH,56,2,2.716464216691212e-17
2026-03-18,SMU,Miami OH,57,2,2.9340376268766446e-17
2026-03-18,SMU,Miami OH,58,2,3.149205920378426e-17
2026-03-18,SMU,Miami OH,59,2,3.359616377142331e-17
2026-03-18,SMU,Miami OH,60,2,3.5629346167488964e-17
2026-03-18,SMU,Miami OH,61,2,3.7568921997446604e-17
2026-03-18,SMU,Miami OH,62,2,3.939332044001173e-17
2026-03-18,SMU,Miami OH,63,2,4.108250368165077e-17
2026-03-18,SMU,Miami OH,64,2,4.2618340491316444e-17
2026-03-18,SMU,Miami OH,65,2,4.3984924879401486e-17
2026-03-18,SMU,Miami OH,66,2,4.5168833072135814e-17
2026-03-18,SMU,Miami OH,67,2,4.615931441985253e-17
2026-03-18,SMU,Miami OH,68,2,4.69484142373113e-17
2026-03-18,SMU,Miami OH,69,2,4.7531028850224826e-17
2026-03-18,SMU,Miami OH,70,2,4.790489521174309e-17
2026-03-18,SMU,Miami OH,71,2,4.807051928986765e-17
2026-03-18,SMU,Miami OH,72,2,4.80310489644382e-17
2026-03-18,SMU,Miami OH,73,2,4.779209837938055e-17
2026-03-18,SMU,Miami OH,74,2,4.7361531560657346e-17
2026-03-18,SMU,Miami OH,75,2,4.674921363564008e-17
2026-03-18,SMU,Miami OH,76,2,4.596673819166545e-17
2026-03-18,SMU,Miami OH,77,2,4.502713921861081e-17
2026-03-18,SMU,Miami OH,78,2,4.3944595728720594e-17
2026-03-18,SMU,Miami OH,79,2,4.273413657794294e-17
2026-03-18,SMU,Miami OH,80,2,4.141135227261804e-17
2026-03-18,SMU,Miami OH,81,2,3.9992119679063266e-17
2026-03-18,SMU,Miami OH,82,2,3.8492344605774775e-17
2026-03-18,SMU,Miami OH,83,2,3.6927726241457326e-17
2026-03-18,SMU,Miami OH,84,2,3.531354644331775e-17
2026-03-18,SMU,Miami OH,85,2,3.366448591250489e-17
2026-03-18,SMU,Miami OH,86,2,3.199446839374436e-17
2026-03-18,SMU,Miami OH,87,2,3.0316533215241226e-17
2026-03-18,SMU,Miami OH,88,2,2.864273575802183e-17
2026-03-18,SMU,Miami OH,89,2,2.6984074821170915e-17
2026-03-18,SMU,Miami OH,90,2,2.5350445335315267e-17
2026-03-18,SMU,Miami OH,91,2,2.3750614471841946e-17
2026-03-18,SMU,Miami OH,92,2,2.219221889640911e-17
2026-03-18,SMU,Miami OH,93,2,2.0681780715940283e-17
2026-03-18,SMU,Miami OH,94,2,1.9224739559952468e-17
2026-03-18,SMU,Miami OH,95,2,1.7825498209318228e-17
2026-03-18,SMU,Miami OH,96,2,1.6487479227719147e-17
2026-03-18,SMU,Miami OH,97,2,1.5213190150877192e-17
2026-03-18,SMU,Miami OH,98,2,1.4004294934910954e-17
2026-03-18,SMU,Miami OH,99,2,1.2861689546779254e-17
2026-03-18,SMU,Miami OH,100,2,1.1785579786006864e-17
2026-03-18,SMU,Miami OH,101,2,1.077555964857697e-17
2026-03-18,SMU,Miami OH,102,2,9.830688772454844e-18
2026-03-18,SMU,Miami OH,103,2,8.949567732659491e-18
2026-03-18,SMU,Miami OH,104,2,8.130410176008184e-18
2026-03-18,SMU,Miami OH,105,2,7.371110996979823e-18
2026-03-18,SMU,Miami OH,106,2,6.669309952792823e-18
2026-03-18,SMU,Miami OH,107,2,6.022450295310679e-18
2026-03-18,SMU,Miami OH,108,2,5.4278321578912046e-18
2026-03-18,SMU,Miami OH,109,2,4.8826605761905646e-18
2026-03-18,SMU,Miami OH,110,2,4.384088142742062e-18
2026-03-18,SMU,Miami OH,111,2,3.929252396560474e-18
2026-03-18,SMU,Miami OH,112,2,3.515308131702092e-18
2026-03-18,SMU,Miami OH,113,2,3.1394548739643528e-18
2026-03-18,SMU,Miami OH,114,2,2.7989598241873475e-18
2026-03-18,SMU,Miami OH,115,2,2.491176601464129e-18
2026-03-18,SMU,Miami OH,116,2,2.213560141737159e-18
2026-03-18,SMU,Miami OH,117,2,1.963678118440176e-18
2026-03-18,SMU,Miami OH,118,2,1.7392192537030396e-18
2026-03-18,SMU,Miami OH,119,2,1.537998882813189e-18
2026-03-18,SMU,Miami OH,120,2,1.3579621225710634e-18
2026-03-18,SMU,Miami OH,121,2,1.1971849773173528e-18
2026-03-18,SMU,Miami OH,122,2,1.0538736959478121e-18
2026-03-18,SMU,Miami OH,123,2,9.26362670275909e-19
2026-03-18,SMU,Miami OH,124,2,8.131111406128054e-19
2026-03-18,SMU,Miami OH,125,2,7.126989491759654e-19
2026-03-18,SMU,Miami OH,126,2,6.238215566491205e-19
2026-03-18,SMU,Miami OH,127,2,5.452845123675125e-19
2026-03-18,SMU,Miami OH,128,2,4.7599754468555645e-19
2026-03-18,SMU,Miami OH,129,2,4.1496841538079556e-19
2026-03-18,SMU,Miami OH,130,2,3.6129666073310534e-19
2026-03-18,SMU,Miami OH,0,3,1.1147071792487467e-31
2026-03-18,SMU,Miami OH,1,3,2.6427921247535377e-30
2026-03-18,SMU,Miami OH,2,3,3.22098831159901e-29
2026-03-18,SMU,Miami OH,3,3,2.6887880227724382e-28
2026-03-18,SMU,Miami OH,4,3,1.728276601610213e-27
2026-03-18,SMU,Miami OH,5,3,9.117987515650723e-27
2026-03-18,SMU,Miami OH,6,3,4.110248237692726e-26
2026-03-18,SMU,Miami OH,7,3,1.6273978951193857e-25
2026-03-18,SMU,Miami OH,8,3,5.774072385043555e-25
2026-03-18,SMU,Miami OH,9,3,1.8639564275533097e-24
2026-03-18,SMU,Miami OH,10,3,5.540169020632764e-24
2026-03-18,SMU,Miami OH,11,3,1.5307085437803263e-23
2026-03-18,SMU,Miami OH,12,3,3.962246295429423e-23
2026-03-18,SMU,Miami OH,13,3,9.671598970784833e-23
2026-03-18,SMU,Miami OH,14,3,2.2384662839051826e-22
2026-03-18,SMU,Miami OH,15,3,4.935574500156544e-22
2026-03-18,SMU,Miami OH,16,3,1.0409251316367613e-21
2026-03-18,SMU,Miami OH,17,3,2.107307003490024e-21
2026-03-18,SMU,Miami OH,18,3,4.1077746767517385e-21
2026-03-18,SMU,Miami OH,19,3,7.73113217763809e-21
2026-03-18,SMU,Miami OH,20,3,1.4082911426228244e-20
2026-03-18,SMU,Miami OH,21,3,2.488271109884623e-20
2026-03-18,SMU,Miami OH,22,3,4.272734104948779e-20
2026-03-18,SMU,Miami OH,23,3,7.14300893228237e-20
2026-03-18,SMU,Miami OH,24,3,1.164437205577567e-19
2026-03-18,SMU,Miami OH,25,3,1.8537032189007243e-19
2026-03-18,SMU,Miami OH,26,3,2.8855477120978985e-19
2026-03-18,SMU,Miami OH,27,3,4.397505524417372e-19
2026-03-18,SMU,Miami OH,28,3,6.568372541017404e-19
2026-03-18,SMU,Miami OH,29,3,9.625589637848156e-19
2026-03-18,SMU,Miami OH,30,3,1.385242719259162e-18
2026-03-18,SMU,Miami OH,31,3,1.9594471487423356e-18
2026-03-18,SMU,Miami OH,32,3,2.726484442978807e-18
2026-03-18,SMU,Miami OH,33,3,3.73475482567804e-18
2026-03-18,SMU,Miami OH,34,3,5.039832557525957e-18
2026-03-18,SMU,Miami OH,35,3,6.704246808188586e-18
