Cutoff,Home Team,Away Team,Home Points,Away Points,Joint PMF
2026-03-17,Wyoming,Wichita St.,0,0,1.6203054457802832e-33
2026-03-17,Wyoming,Wichita St.,1,0,3.7166013469988554e-32
2026-03-17,Wyoming,Wichita St.,2,0,4.382558761406397e-31
2026-03-17,Wyoming,Wichita St.,3,0,3.539645129439662e-30
2026-03-17,Wyoming,Wichita St.,4,0,2.2013550994482508e-29
2026-03-17,Wyoming,Wichita St.,5,0,1.1237219870727213e-28
2026-03-17,Wyoming,Wichita St.,6,0,4.901404084848554e-28
2026-03-17,Wyoming,Wichita St.,7,0,1.8777964920937623e-27
2026-03-17,Wyoming,Wichita St.,8,0,6.446875270648685e-27
2026-03-17,Wyoming,Wichita St.,9,0,2.0138412570729742e-26
2026-03-17,Wyoming,Wichita St.,10,0,5.792223381533466e-26
2026-03-17,Wyoming,Wichita St.,11,0,1.5486675352564917e-25
2026-03-17,Wyoming,Wichita St.,12,0,3.8793714259564947e-25
2026-03-17,Wyoming,Wichita St.,13,0,9.163964665609623e-25
2026-03-17,Wyoming,Wichita St.,14,0,2.0526370250102627e-24
2026-03-17,Wyoming,Wichita St.,15,0,4.380132559128923e-24
2026-03-17,Wyoming,Wichita St.,16,0,8.940641208631772e-24
2026-03-17,Wyoming,Wichita St.,17,0,1.7518161567771514e-23
2026-03-17,Wyoming,Wichita St.,18,0,3.305148783152768e-23
2026-03-17,Wyoming,Wichita St.,19,0,6.020929618407703e-23
2026-03-17,Wyoming,Wichita St.,20,0,1.0616015569532208e-22
2026-03-17,Wyoming,Wichita St.,21,0,1.815633838093962e-22
2026-03-17,Wyoming,Wichita St.,22,0,3.0179425321234406e-22
2026-03-17,Wyoming,Wichita St.,23,0,4.883982576207752e-22
2026-03-17,Wyoming,Wichita St.,24,0,7.707442953486385e-22
2026-03-17,Wyoming,Wichita St.,25,0,1.187816991761817e-21
2026-03-17,Wyoming,Wichita St.,26,0,1.7900561614447065e-21
2026-03-17,Wyoming,Wichita St.,27,0,2.6411196418768883e-21
2026-03-17,Wyoming,Wichita St.,28,0,3.819418013797761e-21
2026-03-17,Wyoming,Wichita St.,29,0,5.4192498504157165e-21
2026-03-17,Wyoming,Wichita St.,30,0,7.551357639291259e-21
2026-03-17,Wyoming,Wichita St.,31,0,1.0342730203908562e-20
2026-03-17,Wyoming,Wichita St.,32,0,1.3935498984999462e-20
2026-03-17,Wyoming,Wichita St.,33,0,1.8484813149543553e-20
