Cutoff,Home Team,Away Team,Site,Market Home Line,Market Total,Expected Tempo,Expected Home ORtg,Expected Away ORtg,Expected Home Points,Expected Away Points,Fair Home Margin,Fair Total,Exact Home Win Prob,Exact Home Cover Prob,Exact Over Prob,Fair Home ML Decimal,Fair Home Cover Decimal,Fair Over Decimal,Fair Home ML American,Fair Home Cover American,Fair Over American
2026-03-17,Liberty,George Mason,H,-5.0,143.5,64.18545450429853,113.95189519178084,111.61999519178083,73.14054184510644,71.6438012315207,1.496740613585743,144.78434307662712,0.5186126745538774,0.42238015151722036,0.5015435358292155,1.928221289347051,2.3675354923945338,1.9938448580474133,-108.0,137.0,-101.0
2026-03-17,UMBC,Howard,H,1.0,139.5,67.52413406939935,109.12214519178083,104.42859519178083,73.6837836187027,70.51450462408842,3.169278994614288,144.19828824279114,0.5502931850817512,0.5694945186113478,0.5619064463001169,1.8172131276738248,1.7559431518996782,1.7796556821594023,-122.0,-132.0,-128.0
2026-03-17,Wyoming,Wichita St.,H,-6.0,147.0,66.23477540983681,111.34314519178083,108.66139519178084,73.74788215202454,71.97163106247126,1.7762510895532841,145.7195132144958,0.5237451969049767,0.4090903186911088,0.4483825926421206,1.9093253855298467,2.4444479722705648,2.230238230497401,-110.0,144.0,123.0
2026-03-17,Yale,UNC Wilmington,H,5.5,145.5,65.09199140710825,116.08289519178082,109.47329519178082,75.56066816335645,71.25834789931223,4.302320264044226,146.81901606266868,0.570380293760143,0.679126671379683,0.5016090098889125,1.7532162505258662,1.4724793505288862,1.9935846053113404,-133.0,-212.0,-101.0
